codigo_ibge_7,nome_municipio_ibge,codigo_uf_ibge,nome_uf_ibge,regiao,anos_disponiveis,anos_com_casos,casos_periodo,populacao_media,incidencia_media_anual_100mil,incidencia_mediana_anual_100mil,incidencia_maxima_anual_100mil,ano_maior_incidencia,incidencia_ano_pico_100mil,participacao_casos_periodo
2601904,Bezerros,26,Pernambuco,Nordeste,10,10,706,61777.4,116.40590741792975,13.052284155955746,936.0168019977178,2016,936.0168019977178,4.332640499522765e-05
2602001,Bodocó,26,Pernambuco,Nordeste,10,9,97,36965.5,26.2427411527282,25.83244238507968,70.35280629527334,2020,70.35280629527334,5.9527780234236296e-06
2602100,Bom Conselho,26,Pernambuco,Nordeste,10,10,861,47143.7,179.6572971680294,39.731934779672514,1050.1969119209853,2016,1050.1969119209853,5.2838576063584995e-05
2602209,Bom Jardim,26,Pernambuco,Nordeste,10,10,966,38989.9,245.6194139225141,173.55257468216504,746.7905489784705,2021,746.7905489784705,5.928230485182707e-05
2602308,Bonito,26,Pernambuco,Nordeste,10,10,490,38162.4,126.9620653498348,96.9022625487612,446.85034343640683,2024,446.85034343640683,3.0070734345129673e-05
2602407,Brejão,26,Pernambuco,Nordeste,10,10,428,9088.7,471.0651973173496,172.65791435181563,1531.0056173587398,2022,1531.0056173587398,2.6265865917786734e-05
2602506,Brejinho,26,Pernambuco,Nordeste,10,10,109,7636.2,143.10734211180062,148.3572217420532,347.2685989047683,2019,347.2685989047683,6.6892041706512946e-06
2602605,Brejo da Madre de Deus,26,Pernambuco,Nordeste,10,10,951,50337.9,190.91009657637787,97.94869808179476,634.7734966951475,2016,634.7734966951475,5.836177216779249e-05
2602704,Buenos Aires,26,Pernambuco,Nordeste,10,10,226,13096.9,171.87216696142514,79.36721975188865,725.9528130671506,2021,725.9528130671506,1.3869359106121034e-05
2602803,Buíque,26,Pernambuco,Nordeste,10,10,2205,56149.4,402.1790750121414,224.1990295476019,1196.1414790996785,2024,1196.1414790996785,0.00013531830455308354
2602902,Cabo de Santo Agostinho,26,Pernambuco,Nordeste,10,10,11742,208108.7,563.012657384879,657.1079457791922,1047.649130867601,2020,1047.649130867601,0.0007205929850622706
2603009,Cabrobó,26,Pernambuco,Nordeste,10,10,773,32894.5,237.31582206224363,91.11369449538074,826.9775868618684,2019,826.9775868618684,4.7438117650582116e-05
2603108,Cachoeirinha,26,Pernambuco,Nordeste,10,9,209,20313.1,102.02393556776913,20.101512638826073,625.8490199883563,2024,625.8490199883563,1.282608873088184e-05
2603207,Caetés,26,Pernambuco,Nordeste,10,10,1272,29077.0,445.15479057767095,108.07404563744217,1701.6168890771728,2016,1701.6168890771728,7.806117160613254e-05
2603306,Calçado,26,Pernambuco,Nordeste,10,9,107,11135.0,96.32150851366353,45.11902874445779,325.64450474898234,2017,325.64450474898234,6.5664664794466835e-06
2603405,Calumbi,26,Pernambuco,Nordeste,10,9,46,5564.8,82.84761218228111,36.66545049438183,243.8599547117227,2016,243.8599547117227,2.822966897706051e-06
2603454,Camaragibe,26,Pernambuco,Nordeste,10,10,2578,155242.2,164.4867397882292,121.48326464287612,494.11188703069035,2016,494.11188703069035,0.00015820888396274346
2603504,Camocim de São Félix,26,Pernambuco,Nordeste,10,10,191,18319.4,103.21516067047942,40.481902567902566,698.1081801225686,2019,698.1081801225686,1.1721449510040342e-05
2603603,Camutanga,26,Pernambuco,Nordeste,10,9,178,8264.4,211.82817803871427,42.68661659115199,1593.4844192634562,2016,1593.4844192634562,1.0923654517210372e-05
2603702,Canhotinho,26,Pernambuco,Nordeste,10,10,184,24759.7,74.35644518152215,34.296019147274805,233.8803984031614,2016,233.8803984031614,1.1291867590824204e-05
2603801,Capoeiras,26,Pernambuco,Nordeste,10,10,131,19475.1,66.3964563429314,44.934925425140435,240.07202160648194,2016,240.07202160648194,8.039318773902015e-06
2603900,Carnaíba,26,Pernambuco,Nordeste,10,10,677,19399.7,349.9894555341674,111.74340388654134,1099.0712074303406,2016,1099.0712074303406,4.1546708472760796e-05
2603926,Carnaubeira da Penha,26,Pernambuco,Nordeste,10,7,122,12729.3,98.10982367562133,31.50353115834768,645.4775716970341,2022,645.4775716970341,7.486999163481266e-06
2604007,Carpina,26,Pernambuco,Nordeste,10,10,2216,82588.1,268.8755298996485,118.78241772261842,1535.0984319280935,2016,1535.0984319280935,0.0001359933618547089
2604106,Caruaru,26,Pernambuco,Nordeste,10,10,1723,372394.5,47.62272554348482,37.57483400428485,227.7599904460229,2016,227.7599904460229,0.0001057385209727723
2604155,Casinhas,26,Pernambuco,Nordeste,10,8,600,13913.3,428.67051878770616,188.50733739213916,1368.7092019372499,2016,1368.7092019372499,3.682130736138327e-05
2604205,Catende,26,Pernambuco,Nordeste,10,10,203,38732.9,50.63609306530629,41.28352865887726,174.85778233703255,2019,174.85778233703255,1.2457875657268007e-05
2604304,Cedro,26,Pernambuco,Nordeste,10,10,554,11341.8,485.1931079217011,234.4106063101849,1311.916575561349,2020,1311.916575561349,3.3998340463677225e-05
2604403,Chã de Alegria,26,Pernambuco,Nordeste,10,10,215,13376.6,159.9012611230752,89.75348100207069,696.4298805072942,2021,696.4298805072942,1.3194301804495674e-05
2604502,Chã Grande,26,Pernambuco,Nordeste,10,10,723,21352.2,340.013943596799,272.6995105803755,965.8876743309461,2024,965.8876743309461,4.436967537046684e-05
2604601,Condado,26,Pernambuco,Nordeste,10,10,1246,25818.2,481.63062116414346,74.24649102502494,3718.086742540757,2016,3718.086742540757,7.64655816204726e-05
2604700,Correntes,26,Pernambuco,Nordeste,10,10,253,17866.9,143.72315317457483,51.82409249778257,519.5260054871286,2022,519.5260054871286,1.552631793738328e-05
2604809,Cortês,26,Pernambuco,Nordeste,10,8,75,11706.8,64.22979124809201,34.31854501084082,238.51168707266658,2019,238.51168707266658,4.602663420172909e-06
2604908,Cumaru,26,Pernambuco,Nordeste,10,10,202,13030.3,167.03459733684446,142.34210877617846,442.38466399831475,2021,442.38466399831475,1.2396506811665702e-05
2605004,Cupira,26,Pernambuco,Nordeste,10,10,313,24012.4,131.07608435058728,39.52843807304312,591.0366527765966,2022,591.0366527765966,1.9208448673521608e-05
2605103,Custódia,26,Pernambuco,Nordeste,10,10,440,37568.9,117.49574631593484,32.052998788916064,644.0139042332462,2019,644.0139042332462,2.70022920650144e-05
2605152,Dormentes,26,Pernambuco,Nordeste,10,8,597,18314.4,321.4557691794063,90.08298409799278,1478.0648880968604,2020,1478.0648880968604,3.663720082457636e-05
2605202,Escada,26,Pernambuco,Nordeste,10,10,2141,65660.6,316.55994322707903,167.48786039978114,1034.4184444986442,2021,1034.4184444986442,0.00013139069843453598
2605301,Exu,26,Pernambuco,Nordeste,10,10,380,32144.1,118.2504262547349,72.59220209706284,524.4480733599221,2023,524.4480733599221,2.3320161328876074e-05
2605400,Feira Nova,26,Pernambuco,Nordeste,10,10,260,21979.0,118.16234300888004,95.92874338837504,357.2082799047444,2016,357.2082799047444,1.595589985659942e-05
2605459,Fernando de Noronha,26,Pernambuco,Nordeste,10,10,839,3130.4,2701.103164806144,1374.016783999738,10828.025477707006,2021,10828.025477707006,5.148846146033428e-05
2605509,Ferreiros,26,Pernambuco,Nordeste,10,10,115,13674.0,84.49031528313428,65.90701404194279,252.89498203114601,2022,252.89498203114601,7.057417244265127e-06
2605608,Flores,26,Pernambuco,Nordeste,10,9,204,21793.4,92.84081649354552,36.86047083108075,353.6067892503536,2019,353.6067892503536,1.2519244502870312e-05
2605707,Floresta,26,Pernambuco,Nordeste,10,9,149,32020.3,48.20707260845559,10.791044985766693,302.63726761781237,2022,302.63726761781237,9.143957994743513e-06
2605806,Frei Miguelinho,26,Pernambuco,Nordeste,10,10,214,14803.3,143.45056670065307,90.46700451512072,422.183841872961,2021,422.183841872961,1.3132932958893367e-05
2605905,Gameleira,26,Pernambuco,Nordeste,10,10,1172,25784.7,518.0329967426715,244.61511512186698,2470.372225004173,2024,2470.372225004173,7.192428704590199e-05
2606002,Garanhuns,26,Pernambuco,Nordeste,10,10,7227,142506.6,507.42837560147535,222.67535565799596,2022.3496117843408,2016,2022.3496117843408,0.00044351264716786153
2606101,Glória do Goitá,26,Pernambuco,Nordeste,10,10,173,30207.7,56.80180562889435,38.44581010894682,151.69502704128743,2016,151.69502704128743,1.0616810289198844e-05
2606200,Goiana,26,Pernambuco,Nordeste,10,10,5422,81056.9,681.9583355726712,135.96372422247515,4117.050924752977,2016,4117.050924752977,0.0003327418808557002
2606309,Granito,26,Pernambuco,Nordeste,10,9,327,7318.1,463.0992613766657,88.67899397296586,1664.9921056408784,2022,1664.9921056408784,2.0067612511953883e-05
2606408,Gravatá,26,Pernambuco,Nordeste,10,10,2396,86068.7,285.456323311421,110.39174629864573,844.0402523644026,2016,844.0402523644026,0.00014703975406312386
2606507,Iati,26,Pernambuco,Nordeste,10,10,259,18453.5,138.9856196696066,38.956085153198394,608.7321578505457,2016,608.7321578505457,1.5894531010997113e-05
2606606,Ibimirim,26,Pernambuco,Nordeste,10,8,144,28734.7,49.89591652793261,17.74647589870557,311.2707371301522,2019,311.2707371301522,8.837113766731985e-06
2606705,Ibirajuba,26,Pernambuco,Nordeste,10,7,58,7548.2,78.33550034924112,32.3289829415695,238.09523809523813,2022,238.09523809523813,3.5593930449337165e-06
2606804,Igarassu,26,Pernambuco,Nordeste,10,10,4190,117579.4,356.0819712124459,189.84800345792354,1515.1385672412173,2019,1515.1385672412173,0.00025713546307365985
2606903,Iguaracy,26,Pernambuco,Nordeste,10,10,130,11810.9,109.5152014445835,29.54988305868278,353.7347811780191,2016,353.7347811780191,7.97794992829971e-06
2607000,Inajá,26,Pernambuco,Nordeste,10,8,79,24566.7,33.349513489441435,13.446288411588878,154.85869144405729,2019,154.85869144405729,4.848138802582131e-06
2607109,Ingazeira,26,Pernambuco,Nordeste,10,9,283,4676.5,611.9961553006923,329.58591815292283,3342.128408091469,2019,3342.128408091469,1.7367383305452443e-05
2607208,Ipojuca,26,Pernambuco,Nordeste,10,10,1048,98522.2,107.96231489985226,57.58078694557328,400.1505943096864,2016,400.1505943096864,6.431455019121612e-05
2607307,Ipubi,26,Pernambuco,Nordeste,10,9,198,30394.7,66.13425001516035,61.43837755830557,162.01868385673413,2022,162.01868385673413,1.215103142925648e-05
2607406,Itacuruba,26,Pernambuco,Nordeste,10,10,143,4711.6,309.4517882129446,189.63047991044988,804.2279411764705,2022,804.2279411764705,8.77574492112968e-06
2607505,Itaíba,26,Pernambuco,Nordeste,10,10,452,28889.9,157.2053918401744,50.608268646642045,682.8010014414688,2016,682.8010014414688,2.7738718212242067e-05
2607604,Ilha de Itamaracá,26,Pernambuco,Nordeste,10,10,798,25724.4,311.3492340696,135.50165112226588,1649.1754122938532,2016,1649.1754122938532,4.897233879063975e-05
2607653,Itambé,26,Pernambuco,Nordeste,10,10,803,36160.2,221.44360275664002,36.20260021483403,1887.1043279429184,2016,1887.1043279429184,4.927918301865128e-05
2607703,Itapetim,26,Pernambuco,Nordeste,10,10,241,13773.7,176.02857440956424,43.65372407888694,693.0259702363584,2016,693.0259702363584,1.4789891790155614e-05
2607752,Itapissuma,26,Pernambuco,Nordeste,10,10,194,27413.3,71.53292299024926,51.7238815359998,214.78157480918958,2016,214.78157480918958,1.1905556046847259e-05
2607802,Itaquitinga,26,Pernambuco,Nordeste,10,10,287,16894.4,169.5105332162455,124.68184119608298,572.7979426033082,2024,572.7979426033082,1.7612858687861667e-05
2607901,Jaboatão dos Guararapes,26,Pernambuco,Nordeste,10,10,30256,686086.4,435.5924809737977,319.8655699492577,1348.6005089058524,2021,1348.6005089058524,0.0018567757925433538
2607950,Jaqueira,26,Pernambuco,Nordeste,10,10,330,11130.0,290.1791760784132,245.55782577657993,729.6763670701348,2016,729.6763670701348,2.02517190487608e-05
2608008,Jataúba,26,Pernambuco,Nordeste,10,10,1238,16705.9,734.8764945051154,462.6094365792793,3358.3190698223457,2016,3358.3190698223457,7.597463085565415e-05
2608057,Jatobá,26,Pernambuco,Nordeste,10,9,126,14561.9,87.3822816164709,28.080352158773763,414.85169052063884,2024,414.85169052063884,7.732474545890488e-06
2608107,João Alfredo,26,Pernambuco,Nordeste,10,9,835,31418.0,253.63187346419787,66.78713132544794,1992.9554143962428,2016,1992.9554143962428,5.124298607792506e-05
2608206,Joaquim Nabuco,26,Pernambuco,Nordeste,10,10,183,14952.2,120.42884279317937,63.563626519423124,561.6925669350309,2019,561.6925669350309,1.12304987452219e-05
2608255,Jucati,26,Pernambuco,Nordeste,10,8,275,11545.4,240.80011987918047,69.61516741820158,1499.6894134350875,2016,1499.6894134350875,1.6876432540634e-05
2608305,Jupi,26,Pernambuco,Nordeste,10,10,184,15146.7,124.04285940789607,26.374279516754797,642.9548563611492,2016,642.9548563611492,1.1291867590824204e-05
2608404,Jurema,26,Pernambuco,Nordeste,10,9,213,14745.3,149.02874968841908,84.34650488589622,512.8956623681125,2022,512.8956623681125,1.3071564113291062e-05
2608453,Lagoa do Carro,26,Pernambuco,Nordeste,10,10,999,18161.3,551.452842910332,201.0262942586316,2311.574149438385,2021,2311.574149438385,6.130747675670315e-05
2608503,Lagoa de Itaenga,26,Pernambuco,Nordeste,10,10,96,20706.8,46.036151013010326,44.18746868868857,93.06654257794324,2021,93.06654257794324,5.8914091778213236e-06
2608602,Lagoa do Ouro,26,Pernambuco,Nordeste,10,9,381,12741.7,302.406976444649,72.84666748945624,1243.324432576769,2022,1243.324432576769,2.3381530174478377e-05
2608701,Lagoa dos Gatos,26,Pernambuco,Nordeste,10,10,229,15449.4,152.28348519039247,29.795570608167758,710.4290991759023,2022,710.4290991759023,1.4053465642927949e-05
2608750,Lagoa Grande,26,Pernambuco,Nordeste,10,10,357,25129.2,141.30720907408542,26.291607770007637,803.0363563723532,2016,803.0363563723532,2.1908677880023047e-05
2608800,Lajedo,26,Pernambuco,Nordeste,10,10,986,40411.0,246.80380109129806,51.064107720595004,1727.3365423184916,2017,1727.3365423184916,6.050968176387318e-05
2608909,Limoeiro,26,Pernambuco,Nordeste,10,10,2301,56862.3,403.6983254996179,211.28299378060643,1738.2322036011328,2021,1738.2322036011328,0.00014120971373090486
2609006,Macaparana,26,Pernambuco,Nordeste,10,9,172,24904.3,69.31686279754334,37.982323974600284,212.79949558638086,2019,212.79949558638086,1.0555441443596538e-05
2609105,Machados,26,Pernambuco,Nordeste,10,10,1132,14162.6,925.4760416701617,226.64142856149752,4501.949663239986,2022,4501.949663239986,6.946953322180977e-05
2609154,Manari,26,Pernambuco,Nordeste,10,9,91,23281.6,41.56518577664308,12.729565843134505,174.07282046322712,2016,174.07282046322712,5.584564949809796e-06
2609204,Maraial,26,Pernambuco,Nordeste,10,10,158,10561.1,151.2462121341,134.3756755966693,339.27056827820184,2024,339.27056827820184,9.696277605164262e-06
2609303,Mirandiba,26,Pernambuco,Nordeste,10,9,321,14970.7,212.50715552238452,69.0218414809107,909.6816114359973,2019,909.6816114359973,1.9699399438340052e-05
2609402,Moreno,26,Pernambuco,Nordeste,10,10,1843,60171.4,300.441492761887,177.94103356336365,1570.3915422966365,2016,1570.3915422966365,0.00011310278244504895
2609501,Nazaré da Mata,26,Pernambuco,Nordeste,10,10,1224,32017.3,383.3830195846938,204.55703336286933,1404.8296758791664,2021,1404.8296758791664,7.511546701722188e-05
2609600,Olinda,26,Pernambuco,Nordeste,10,10,10994,378215.2,290.60182104432704,246.36151616301447,581.8209735219361,2025,581.8209735219361,0.0006746890885517461
2609709,Orobó,26,Pernambuco,Nordeste,10,10,628,23165.4,268.3376757222096,166.43199389553246,969.7685204705487,2016,969.7685204705487,3.853963503824783e-05
2609808,Orocó,26,Pernambuco,Nordeste,10,8,185,14515.1,130.48937023120084,42.10720081825147,528.9061926100051,2022,528.9061926100051,1.135323643642651e-05
2609907,Ouricuri,26,Pernambuco,Nordeste,10,10,191,68315.3,28.031068652307493,20.323500320952107,64.39432744515506,2024,64.39432744515506,1.1721449510040342e-05
2610004,Palmares,26,Pernambuco,Nordeste,10,10,1138,60115.0,187.5535289202054,168.0167961906679,409.4861660079051,2019,409.4861660079051,6.983774629542361e-05
2610103,Palmeirina,26,Pernambuco,Nordeste,10,8,132,7453.8,173.84846901599929,54.211285710076595,610.9450149486546,2019,610.9450149486546,8.10068761950432e-06
2610202,Panelas,26,Pernambuco,Nordeste,10,10,472,25148.5,186.96206816120906,98.34458457065168,521.2661479187127,2019,521.2661479187127,2.8966095124288177e-05
2610301,Paranatama,26,Pernambuco,Nordeste,10,10,251,11891.5,212.11513326984414,73.78956237341112,807.0814891955221,2019,807.0814891955221,1.540358024617867e-05
2610400,Parnamirim,26,Pernambuco,Nordeste,10,9,415,20611.3,197.36521202419394,66.46196282084347,1022.2626079054975,2019,1022.2626079054975,2.5468070924956765e-05
2610509,Passira,26,Pernambuco,Nordeste,10,10,997,28962.2,339.90373766159604,174.79480737937308,1093.57649988223,2024,1093.57649988223,6.118473906549854e-05
2610608,Paudalho,26,Pernambuco,Nordeste,10,10,1783,57118.6,312.45751997452254,98.98469620454604,1464.7926620862831,2021,1464.7926620862831,0.00010942065170891063
2610707,Paulista,26,Pernambuco,Nordeste,10,10,12200,339856.7,355.01547157292555,367.5371208312912,549.6461669916526,2025,549.6461669916526,0.0007486999163481265
2610806,Pedra,26,Pernambuco,Nordeste,10,10,263,22839.3,115.74486832756943,91.08559522069339,318.34460803820133,2019,318.34460803820133,1.6140006393406334e-05
2610905,Pesqueira,26,Pernambuco,Nordeste,10,10,1414,65975.8,212.59071203081857,106.9914632017933,1031.2067825145812,2016,1031.2067825145812,8.677554768165992e-05
2611002,Petrolândia,26,Pernambuco,Nordeste,10,10,374,35913.8,104.11609400733963,21.709557469794706,639.8183026811433,2025,639.8183026811433,2.295194825526224e-05
2611101,Petrolina,26,Pernambuco,Nordeste,10,10,5742,369371.0,161.00751915573446,53.25462583346563,728.1615050928971,2020,728.1615050928971,0.00035237991144843793
2611200,Poção,26,Pernambuco,Nordeste,10,10,1531,11034.5,1392.9868882378541,121.7820697558797,7551.890289103038,2025,7551.890289103038,9.395570261712966e-05
2611309,Pombos,26,Pernambuco,Nordeste,10,10,628,26705.5,233.73021804757937,227.00933315916552,620.7716898371868,2016,620.7716898371868,3.853963503824783e-05
2611408,Primavera,26,Pernambuco,Nordeste,10,10,188,14602.9,126.5577471339534,59.76604063179407,551.5067953515855,2021,551.5067953515855,1.1537342973233425e-05
2611507,Quipapá,26,Pernambuco,Nordeste,10,10,935,22749.5,459.4440453991224,188.7300874941984,2705.265506470326,2022,2705.265506470326,5.73798706381556e-05
2611533,Quixaba,26,Pernambuco,Nordeste,10,6,138,6746.6,207.23323631758498,22.137462342870904,1083.3079035703388,2022,1083.3079035703388,8.468900693118153e-06
2611606,Recife,26,Pernambuco,Nordeste,10,10,40676,1601124.2,251.23030318327386,131.54127769488653,890.6343139661278,2016,890.6343139661278,0.0024962391637193765
2611705,Riacho das Almas,26,Pernambuco,Nordeste,10,10,169,20724.0,80.84583591544968,29.181561191098332,288.506281991624,2025,288.506281991624,1.0371334906789622e-05
2611804,Ribeirão,26,Pernambuco,Nordeste,10,10,363,41913.0,83.12569987176062,67.34794806916102,230.3901700194125,2016,230.3901700194125,2.227689095363688e-05
2611903,Rio Formoso,26,Pernambuco,Nordeste,10,9,1255,22184.9,559.7430779038001,414.2023951899605,1358.642338630567,2025,1358.642338630567,7.701790123089335e-05
2612000,Sairé,26,Pernambuco,Nordeste,10,8,307,10391.6,283.1310294494375,160.74216956002573,1158.8518452487074,2024,1158.8518452487074,1.8840235599907773e-05
2612109,Salgadinho,26,Pernambuco,Nordeste,10,9,60,8785.6,72.95647144705593,46.19927585749747,187.26591760299627,2021,187.26591760299627,3.6821307361383272e-06
2612208,Salgueiro,26,Pernambuco,Nordeste,10,10,5660,62123.9,916.6593592928399,423.4606986268752,4903.988183161005,2019,4903.988183161005,0.00034734766610904885
2612307,Saloá,26,Pernambuco,Nordeste,10,9,96,15091.8,62.216185677690305,18.902406683336473,291.85965357528073,2016,291.85965357528073,5.8914091778213236e-06
2612406,Sanharó,26,Pernambuco,Nordeste,10,10,472,23317.9,210.19087281348783,88.7420023627331,877.7085537400573,2016,877.7085537400573,2.8966095124288177e-05
2612455,Santa Cruz,26,Pernambuco,Nordeste,10,10,74,14848.3,50.787419700748316,53.38933429408536,115.59858391734701,2022,115.59858391734701,4.541294574570604e-06
2612471,Santa Cruz da Baixa Verde,26,Pernambuco,Nordeste,10,10,255,12242.2,211.53764983647184,65.83772796506393,804.0114117748768,2022,804.0114117748768,1.5649055628587893e-05
2612505,Santa Cruz do Capibaribe,26,Pernambuco,Nordeste,10,10,603,105064.2,57.02686128008903,45.98310427996553,129.68196615747863,2021,129.68196615747863,3.700541389819019e-05
2612554,Santa Filomena,26,Pernambuco,Nordeste,10,9,218,13566.8,177.53822821990644,35.187468499114566,1247.3153808029076,2022,1247.3153808029076,1.3378408341302589e-05
2612604,Santa Maria da Boa Vista,26,Pernambuco,Nordeste,10,9,178,41780.3,42.41808942057586,21.378772348963928,123.51543942992875,2020,123.51543942992875,1.0923654517210372e-05
2612703,Santa Maria do Cambucá,26,Pernambuco,Nordeste,10,9,57,14179.5,40.22581032380183,34.82381441346027,99.90722900164134,2017,99.90722900164134,3.498024199331411e-06
2612802,Santa Terezinha,26,Pernambuco,Nordeste,10,10,463,11226.2,414.19340989801265,84.42416885261775,2063.0029104605374,2016,2063.0029104605374,2.8413775513867425e-05
2612901,São Benedito do Sul,26,Pernambuco,Nordeste,10,10,105,14826.1,75.68481356955559,31.320184926787597,442.3091588499962,2022,442.3091588499962,6.443728788242073e-06
2613008,São Bento do Una,26,Pernambuco,Nordeste,10,10,292,55731.3,54.55826669365545,43.276377096571395,162.22026776116485,2025,162.22026776116485,1.7919702915873195e-05
2613107,São Caitano,26,Pernambuco,Nordeste,10,9,124,37575.0,32.650619104091135,23.586108368410677,107.02545676936015,2025,107.02545676936015,7.609736854685877e-06
2613206,São João,26,Pernambuco,Nordeste,10,9,927,23382.7,404.0563476807657,133.64461136151405,1763.03401723066,2016,1763.03401723066,5.688891987333716e-05
2613305,São Joaquim do Monte,26,Pernambuco,Nordeste,10,10,155,20856.5,73.1918545800342,34.248729727002136,344.0961583785058,2016,344.0961583785058,9.512171068357345e-06
2613404,São José da Coroa Grande,26,Pernambuco,Nordeste,10,9,260,20400.2,126.88672948582708,69.12564540539086,399.0985069020565,2019,399.0985069020565,1.595589985659942e-05
2613503,São José do Belmonte,26,Pernambuco,Nordeste,10,10,473,34683.1,137.14177334171546,70.57212252146542,577.1665832327218,2019,577.1665832327218,2.902746396989048e-05
2613602,São José do Egito,26,Pernambuco,Nordeste,10,9,390,33025.4,119.56400673010565,46.95500582736057,375.48859684220247,2024,375.48859684220247,2.393384978489913e-05
2613701,São Lourenço da Mata,26,Pernambuco,Nordeste,10,10,3275,113639.2,288.4274461674151,215.8744715537858,972.1485291869385,2016,972.1485291869385,0.00020098296934755036
2613800,São Vicente Férrer,26,Pernambuco,Nordeste,10,9,454,17564.8,252.86850379874113,110.6170964037845,1421.4876033057851,2021,1421.4876033057851,2.7861455903446678e-05
2613909,Serra Talhada,26,Pernambuco,Nordeste,10,10,1729,89845.9,196.0341359915016,41.56819611568088,1105.964099594673,2019,1105.964099594673,0.00010610673404638614
2614006,Serrita,26,Pernambuco,Nordeste,10,9,410,18878.6,217.24866821883433,206.92780624063954,703.4747388616499,2025,703.4747388616499,2.5161226696945238e-05
2614105,Sertânia,26,Pernambuco,Nordeste,10,10,1321,34909.6,371.10688256313153,29.179955729424776,2280.3412066101746,2016,2280.3412066101746,8.10682450406455e-05
2614204,Sirinhaém,26,Pernambuco,Nordeste,10,10,820,42802.3,182.64979735057412,74.5099825554129,891.9390173022757,2016,891.9390173022757,5.0322453393890476e-05
2614303,Moreilândia,26,Pernambuco,Nordeste,10,10,124,11032.5,111.42317506829959,41.160086704924915,656.6104702750665,2019,656.6104702750665,7.609736854685877e-06
2614402,Solidão,26,Pernambuco,Nordeste,10,10,332,5732.8,577.7487828418305,88.86121627730597,2513.733977026802,2019,2513.733977026802,2.037445673996541e-05
2614501,Surubim,26,Pernambuco,Nordeste,10,10,936,65330.3,142.93302854097823,119.66179480761826,333.9909589424137,2017,333.9909589424137,5.7441239483757906e-05
2614600,Tabira,26,Pernambuco,Nordeste,10,10,613,28442.1,214.440569308371,86.50574976054693,673.7015776991028,2024,673.7015776991028,3.761910235421325e-05
2614709,Tacaimbó,26,Pernambuco,Nordeste,10,9,110,13327.4,83.36391015390379,52.66335733330155,420.1353769547966,2017,420.1353769547966,6.7505730162536e-06
2614808,Tacaratu,26,Pernambuco,Nordeste,10,9,308,25160.3,123.09962722488697,28.923587936771458,542.212225881597,2025,542.212225881597,1.890160444551008e-05
2614857,Tamandaré,26,Pernambuco,Nordeste,10,10,317,23628.8,133.89611164192533,119.8480743069461,377.32684890155963,2021,377.32684890155963,1.9453924055930828e-05
2615003,Taquaritinga do Norte,26,Pernambuco,Nordeste,10,10,154,27260.9,57.69697013619257,53.42189854944215,121.51102533862264,2016,121.51102533862264,9.45080222275504e-06
2615102,Terezinha,26,Pernambuco,Nordeste,10,8,250,6995.8,363.6869917156486,120.53626291039305,2377.132856934519,2024,2377.132856934519,1.5342211400576365e-05
2615201,Terra Nova,26,Pernambuco,Nordeste,10,9,563,9764.1,571.9695329814704,138.62372984771045,4011.4896988906494,2019,4011.4896988906494,3.455066007409797e-05
2615300,Timbaúba,26,Pernambuco,Nordeste,10,10,1232,50295.9,236.0758818037747,59.862932100364745,1453.2703270327033,2016,1453.2703270327033,7.560641778204032e-05
2615409,Toritama,26,Pernambuco,Nordeste,10,10,323,43991.9,73.54976122280023,48.0162873349884,260.2457625200842,2017,260.2457625200842,1.9822137129544662e-05
2615508,Tracunhaém,26,Pernambuco,Nordeste,10,10,1493,13906.0,1082.489195172805,166.29767232018872,5116.176793960272,2016,5116.176793960272,9.162368648424205e-05
2615607,Trindade,26,Pernambuco,Nordeste,10,10,130,30764.4,42.11741364175043,35.18980609721487,152.51817237798545,2020,152.51817237798545,7.97794992829971e-06
2615706,Triunfo,26,Pernambuco,Nordeste,10,10,301,15114.3,198.0055855556591,87.03453321392533,623.5641614702987,2016,623.5641614702987,1.8472022526293943e-05
2615805,Tupanatinga,26,Pernambuco,Nordeste,10,10,427,26963.9,158.5577881478242,45.08441028451747,901.7098813933476,2016,901.7098813933476,2.620449707218443e-05
2615904,Tuparetama,26,Pernambuco,Nordeste,10,9,143,8172.7,174.07421633871397,73.90765388591983,1090.6446921958313,2024,1090.6446921958313,8.77574492112968e-06
2616001,Venturosa,26,Pernambuco,Nordeste,10,10,172,17951.7,95.11165521079158,97.59796106839967,202.2078915728495,2018,202.2078915728495,1.0555441443596538e-05
2616100,Verdejante,26,Pernambuco,Nordeste,10,8,487,9442.9,513.2395701045343,116.07053296546434,3734.0046150618837,2019,3734.0046150618837,2.9886627808322755e-05
2616183,Vertente do Lério,26,Pernambuco,Nordeste,10,9,255,7638.9,332.19827350033864,45.631240296211544,2638.7625113739764,2016,2638.7625113739764,1.5649055628587893e-05
2616209,Vertentes,26,Pernambuco,Nordeste,10,10,331,21404.2,154.9453503484914,79.84477735418744,464.32062561094824,2017,464.32062561094824,2.0313087894363107e-05
2616308,Vicência,26,Pernambuco,Nordeste,10,9,523,30270.8,170.67165826483796,154.07466549136427,678.102551399554,2016,678.102551399554,3.2095906250005754e-05
2616407,Vitória de Santo Antão,26,Pernambuco,Nordeste,10,10,4093,138713.8,295.52234942615604,169.39329745979182,959.7237868125759,2016,959.7237868125759,0.00025118268505023623
2616506,Xexéu,26,Pernambuco,Nordeste,10,10,243,13494.3,184.1042708953225,141.9247471268504,602.1541853956408,2024,602.1541853956408,1.4912629481360226e-05
