dimensao,grupo,horizonte,subconjunto,threshold,observacoes,municipios,positivos,negativos,prevalencia,average_precision,roc_auc,brier_score,precision,recall,f1,balanced_accuracy,alertas,proporcao_alertas,tn,fp,fn,tp
nome_uf_ibge,Amazonas,2,early_warning,0.190783,2829,62,92,2737,0.032520325203252036,0.3537737660952772,0.837514495401185,0.026095661284779602,0.37,0.40217391304347827,0.38541666666666663,0.6895780051150895,100,0.03534817956875221,2674,63,55,37
nome_uf_ibge,Bahia,2,geral,0.190783,21267,417,2200,19067,0.10344665444115296,0.7853944181103563,0.9423411820518077,0.04236188637246302,0.5862892223738063,0.7813636363636364,0.6699142634450508,0.8588729337217562,2932,0.1378661776461184,17854,1213,481,1719
nome_uf_ibge,Bahia,2,early_warning,0.190783,19072,417,719,18353,0.03769924496644295,0.2535928095231712,0.8632908165449827,0.03171417982300096,0.291,0.4047287899860918,0.33856893542757416,0.6830487517739536,1000,0.05243288590604027,17644,709,428,291
nome_uf_ibge,Ceará,2,geral,0.190783,9384,184,697,8687,0.07427536231884058,0.8102427892358669,0.9545231508220119,0.02760965516045851,0.6193181818181818,0.7819225251076041,0.6911857958148382,0.8716795772769516,880,0.0937766410912191,8352,335,152,545
nome_uf_ibge,Ceará,2,early_warning,0.190783,8698,184,224,8474,0.025753046677397102,0.25679298375605814,0.8802094747799993,0.022025281643651907,0.2745762711864407,0.36160714285714285,0.3121387283236994,0.6681767128021848,295,0.03391584272246494,8260,214,143,81
nome_uf_ibge,Distrito Federal,2,geral,0.190783,51,1,0,51,0.0,,,5.0617841197072455e-05,0.0,0.0,0.0,,0,0.0,51,0,0,0
nome_uf_ibge,Distrito Federal,2,early_warning,0.190783,51,1,0,51,0.0,,,5.0617841197072455e-05,0.0,0.0,0.0,,0,0.0,51,0,0,0
nome_uf_ibge,Espírito Santo,2,geral,0.190783,3978,78,280,3698,0.07038712921065862,0.790654361821553,0.9686442478559839,0.02972530501520765,0.5010438413361169,0.8571428571428571,0.6324110671936759,0.8962566638337325,479,0.120412267471091,3459,239,40,240
nome_uf_ibge,Espírito Santo,2,early_warning,0.190783,3671,78,86,3585,0.023426859166439662,0.28832666684236585,0.9305114981674288,0.019378977380401577,0.24867724867724866,0.5465116279069767,0.34181818181818174,0.7534510719730141,189,0.051484609098338324,3443,142,39,47
nome_uf_ibge,Goiás,2,geral,0.190783,12546,246,1901,10645,0.15152239757691693,0.8529623533320942,0.9548615608358213,0.0514334425493684,0.5983217803721269,0.8627038400841662,0.7065919862128393,0.8796375001266299,2741,0.21847600828949465,9544,1101,261,1640
