dimensao,grupo,horizonte,subconjunto,threshold,observacoes,municipios,positivos,negativos,prevalencia,average_precision,roc_auc,brier_score,precision,recall,f1,balanced_accuracy,alertas,proporcao_alertas,tn,fp,fn,tp
quartil_epidemiologico,Q4,2,geral,0.190783,70992,1392,9086,61906,0.12798625197205318,0.8517728772493127,0.9601616563733678,0.043433315161408005,0.5995879120879121,0.864736957957297,0.7081568273997295,0.8899897111693893,13104,0.1845841784989858,56659,5247,1229,7857
quartil_epidemiologico,Q4,2,early_warning,0.190783,61605,1392,2336,59269,0.037919000081162245,0.30258862201440745,0.8925952441526757,0.031154972389783365,0.275489534098582,0.523972602739726,0.36111520873285147,0.7348304526125025,4443,0.07212076941806672,56050,3219,1112,1224
quartil_epidemiologico,Q1,3,geral,0.167991,69650,1393,8359,61291,0.12001435750179469,0.6353211179333672,0.8471803720102932,0.06704937343694034,0.44209225700164745,0.6420624476612035,0.5236352992828918,0.7657784134669268,12140,0.17430007178750898,54518,6773,2992,5367
quartil_epidemiologico,Q1,3,early_warning,0.167991,61417,1393,4010,57407,0.06529136883924647,0.20726954118789334,0.7309183492572416,0.05687810489573384,0.24154051647373107,0.27057356608478805,0.2552340625735121,0.6056127014843958,4492,0.07313935880945015,54000,3407,2925,1085
quartil_epidemiologico,Q2,3,geral,0.167991,69600,1392,8429,61171,0.12110632183908046,0.6987720660619936,0.8969069102818393,0.061304355253144545,0.4764345830145371,0.7387590461501957,0.5792827573375505,0.8134461559566921,13070,0.18778735632183907,54328,6843,2202,6227
quartil_epidemiologico,Q2,3,early_warning,0.167991,61217,1391,3456,57761,0.05645490631687276,0.24064016604947439,0.801902669392939,0.04816563509422046,0.259556949617722,0.38310185185185186,0.3094542479841066,0.6588558548572118,5101,0.08332652694512963,53984,3777,2132,1324
quartil_epidemiologico,Q3,3,geral,0.167991,69600,1392,9288,60312,0.13344827586206898,0.7265702480303129,0.9090071216595894,0.06420579866245518,0.48181029303784795,0.7771317829457365,0.5948329144175697,0.824208881259312,14981,0.21524425287356322,52549,7763,2070,7218
quartil_epidemiologico,Q3,3,early_warning,0.167991,60189,1391,3548,56641,0.05894764824137301,0.266230878876604,0.8225404507277954,0.049447020379190534,0.2601419878296146,0.43376550169109357,0.32523245984784444,0.6782446618287569,5916,0.09829038528634801,52264,4377,2009,1539
quartil_epidemiologico,Q4,3,geral,0.167991,69600,1392,8773,60827,0.12604885057471266,0.7465653283015036,0.9266190146565481,0.05937388383394324,0.47075888442012265,0.8138607089935028,0.5964912280701754,0.8409481426500386,15167,0.21791666666666668,52800,8027,1633,7140
quartil_epidemiologico,Q4,3,early_warning,0.167991,60424,1392,3065,57359,0.05072487753210645,0.2673119007705639,0.8527219040309555,0.043128178775537776,0.2384529327153588,0.4867862969004894,0.32010298219266253,0.701856510782224,6257,0.1035515689130147,52594,4765,1573,1492
quartil_epidemiologico,Q1,4,geral,0.157138,68257,1393,8205,60052,0.1202074512504212,0.4533593436275395,0.7779946715284292,0.08640214125675533,0.2988442487616951,0.5956124314442414,0.39799657952602,0.7023389540155996,16353,0.23957982331482486,48586,11466,3318,4887
quartil_epidemiologico,Q1,4,early_warning,0.157138,60203,1393,4847,55356,0.08051093799312327,0.163402818813411,0.6898120383884148,0.07186108220454532,0.18317535545023697,0.3189601815556014,0.23270866260254386,0.5972104181135909,8440,0.14019234921847748,48462,6894,3301,1546
quartil_epidemiologico,Q2,4,geral,0.157138,68208,1392,8220,59988,0.12051372273047149,0.5391861111150188,0.8403569815747416,0.07869272074054512,0.345994599459946,0.7014598540145985,0.46341169379144065,0.7598867583735724,16665,0.244326178747361,49089,10899,2454,5766
quartil_epidemiologico,Q2,4,early_warning,0.157138,60027,1391,4134,55893,0.06886900894597431,0.18773902094292208,0.7513714564210137,0.060880661832735765,0.1973929236499069,0.41025641025641024,0.26654093980826654,0.6434389059315258,8592,0.14313558898495676,48997,6896,2438,1696
quartil_epidemiologico,Q3,4,geral,0.157138,68208,1392,9013,59195,0.13213992493549143,0.5784779941942358,0.8557635339113318,0.08235940021529854,0.35975544352676175,0.7442582935759459,0.4850500741169239,0.7712929275126963,18646,0.2733696927046681,47257,11938,2305,6708
quartil_epidemiologico,Q3,4,early_warning,0.157138,59041,1391,4221,54820,0.07149269151945259,0.19775282134984706,0.7702235832702162,0.06303735960608961,0.2016947379432995,0.45676380004738215,0.2798258345428157,0.6587813892611956,9559,0.16190443928795245,47189,7631,2293,1928
quartil_epidemiologico,Q4,4,geral,0.157138,68208,1392,8451,59757,0.12390042223786066,0.6051682294472459,0.8794789983723911,0.0758467630912526,0.3555877305877306,0.7846408709028517,0.4893907524262888,0.7917715457815964,18648,0.2733990147783251,47740,12017,1820,6631
quartil_epidemiologico,Q4,4,early_warning,0.157138,59276,1392,3666,55610,0.061846278426344554,0.2002381227773894,0.801114058795212,0.055556495430753396,0.19005728314238954,0.5068194217130387,0.27644695729802116,0.6822174792435001,9776,0.16492340913691883,47692,7918,1808,1858
